           Latitude |            Longitude | Level | Code                       |     Center Latitude |     Center Longitude
+63.460438301287979 | +134.502193655254302 |    36 | XC78JECD4B24F44533P        | +63.460438301728800 | +134.502193655062001
+23.531226698301609 |  -12.003097560864603 |    36 | Z7C8F7F83GB564D67FK        | +23.531226697310217 |  -12.003097560955212
+50.139212128845230 | -105.777288282665694 |    36 | W4AHEAB2H5FJ8GJ48JN        | +50.139212130715947 | -105.777288282697555
-34.258369416912501 | -117.830412019606740 |    36 | RBD2EHBBGC7E44HHB3M        | -34.258369418494283 | -117.830412019975483
+82.134582621916934 | -110.814737844857163 |    36 | XJHCDE2GJ7JE5DG6JEM        | +82.134582621945341 | -110.814737843465991
+33.110833592119675 |  -13.653982905514624 |    36 | Z7DGA2GJCBHBA7HFD2N        | +33.110833590593337 |  -13.653982905379962
-76.975897611457498 | -150.745126810181517 |    36 | SBD7JH7CBD227AG6AEP        | -76.975897611446115 | -150.745126810215879
+70.827726282471787 |  +88.035367530538736 |    36 | Y628BC45FBFAF7A5J8N        | +70.827726282084882 |  +88.035367530828808
 +7.588619479766450 | -104.592671089644966 |    36 | WHBBFAJJF6E2422JF3N        |  +7.588619479094248 | -104.592671089048963
-81.419102998030382 |  +98.153970196232024 |    36 | SJFBH2D7CF4HAJ6CE5P        | -81.419102997833789 |  +98.153970194107387
-30.958509667629691 | -102.945391318766227 |    36 | R3F5A5E3FBHE6AEBA4K        | -30.958509667718268 | -102.945391319808550
-54.047266980837328 | +111.166698521316050 |    36 | T4244J4AFJG3BDFC86K        | -54.047266981157797 | +111.166698520537466
+19.896576862004650 |  +50.868280101946226 |    36 | YF43A88243GG8E5EGBP        | +19.896576861203766 |  +50.868280100694392
+70.169453765490715 | +141.047655688600003 |    36 | XC42EE447A7E6J8JE2P        | +70.169453765019526 | +141.047655688889790
+29.764356537637909 | +165.969697449412195 |    36 | X7BF33HF2GA3F22CC8P        | +29.764356537148110 | +165.969697449181695
-44.703790242849230 | -172.943196097704600 |    36 | S6GD67EEGBFH65JC74N        | -44.703790243909673 | -172.943196099658962
+69.554167145664849 |  -84.841928729970661 |    36 | W64HCBGJ7633G8AHE2N        | +69.554167145530414 |  -84.841928728565108
+78.031192710541802 |  -99.345938812499767 |    36 | W7GCJBE5F4DDDA35H5K        | +78.031192710213602 |  -99.345938811893575
-36.539745477790014 | +147.401936199013960 |    36 | TGJDEA3CHA828F5C7DM        | -36.539745477734151 | +147.401936200330965
+51.567748588665239 | -144.939158688258061 |    36 | WGAJ7H6CJB5DGG7F2EP        | +51.567748588778798 | -144.939158686611336
+12.447843168594446 | -123.209421759540675 |    36 | WHG2BCACGECAE68EBFM        | +12.447843166623699 | -123.209421759238467
-70.646307827886588 |  +40.457458369674981 |    36 | VC4444FD2A2CA6F5CGK        | -70.646307828347304 |  +40.457458369201049
-69.593867261250182 |  -10.117805091825375 |    36 | V24D58ABHB437CA4G5P        | -69.593867261176243 |  -10.117805091140326
+18.887151342823287 | +158.076961810552859 |    36 | YD5DBAG836B7AF2AG3K        | +18.887151343375368 | +158.076961808837950
+69.482489927533862 |  +38.684683615827510 |    36 | ZG5HB32C8BCD2E8H86M        | +69.482489927690025 |  +38.684683616738766
 +0.447389080456531 |  +54.140825611147022 |    36 | YHJDF237EJG5FF5FBFP        |  +0.447389079492498 |  +54.140825612994377
+70.091642977035349 | +176.738551158264329 |    36 | X25BECJGHABFB2F7E8M        | +70.091642977589373 | +176.738551158341579
-77.009701352983740 | +169.038751954914517 |    37 | S3B3H5E6JD33JA74368        | -77.009701353045173 | +169.038751955522457
+50.005950565570515 | -152.998257671180596 |    37 | XAAE3D53G345DGFF67H        | +50.005950565883495 | -152.998257671861211
+49.508160360158996 |  +58.547847723720366 |    37 | Y48B4B55GJ72FEFH2D2        | +49.508160360413036 |  +58.547847724403255
+66.920348610944188 |  -15.192978597845212 |    37 | Z55AA8HB83D67HJJ265        | +66.920348611228562 |  -15.192978597624460
 +0.550629072478984 | +121.432792323851118 |    37 | YEEDFBA4D8EECD82BCF        |  +0.550629071863978 | +121.432792324048933
 -2.673958562739912 |   +9.492444496915937 |    37 | TDDGJ266355736FF25F        |  -2.673958562184185 |   +9.492444497009274
-42.164143879771814 |  -61.047895656913084 |    37 | RGD7F5HJEDACEFAHE4E        | -42.164143880124982 |  -61.047895657393383
-35.024194927221039 | -163.561241568000867 |    37 | S7D35A3A5J5G8BDABDJ        | -35.024194927403329 | -163.561241568677360
+13.695170184603654 | +123.354541383278843 |    37 | YEC2A6B222EF4EGBJJ5        | +13.695170184638183 | +123.354541382723255
+44.583991690598324 |  -91.229169756322335 |    37 | W22H5B78JHD3F6GHFBC        | +44.583991690437742 |  -91.229169756697956
+14.235480315618801 |   -3.444963725296191 |    37 | Z78AF84H3G4A7H5B6FB        | +14.235480315151532 |   -3.444963725341950
+52.210791050333427 |  -52.747227682404969 |    37 | WCAGB3AB8EC4365AG7G        | +52.210791050728240 |  -52.747227681975346
-76.431337621246200 | +139.419292327291089 |    37 | SFH8HCGDC22F353JHCG        | -76.431337621193052 | +139.419292327074800
+28.085186144403892 | -114.530954294959926 |    37 | WH7HHJ2G87B5HHFJ4D8        | +28.085186144231162 | -114.530954295041738
-48.539656621731552 |  -36.648052214972381 |    37 | RG4C3523HFDE38FBFJ7        | -48.539656621480191 |  -36.648052215459757
 -3.894404397053933 |  -61.091949171801730 |    37 | RHH4G82AG5E4AE6686H        |  -3.894404397103671 |  -61.091949172405293
 +2.584604421269901 | +141.282090071022878 |    37 | YDJ2B7DJGF7AFGEFABG        |  +2.584604422384942 | +141.282090071181301
+21.435056877258347 |  -46.969505963261838 |    37 | WB5CDJBFG4F4DHJJCHG        | +21.435056876874665 |  -46.969505964370910
+59.449645010046453 |  +70.460298351065092 |    37 | Y4HC4F8EEFC22FAJ36H        | +59.449645009968762 |  +70.460298351390520
+15.458333965306863 |   +5.946539604598826 |    37 | Z7A2A2BBF3F2DCJ57CF        | +15.458333964809308 |   +5.946539604628924
-67.980056826213485 |  +33.456649527761300 |    37 | V5G64HE8EBGE7F26C8A        | -67.980056826145287 |  +33.456649528088747
-16.780596266356625 |  +18.118455922704982 |    37 | TD52DB7G4B5E822A267        | -16.780596266890605 |  +18.118455922231078
-62.004799884538286 | +103.023920284209169 |    37 | TAEDA6EA4J25HAABCCB        | -62.004799884212261 | +103.023920283594634
 +1.971969376575174 | +119.135000695535837 |    37 | YEE3J7B72F3GFEADJCF        |  +1.971969376341660 | +119.135000695532653
-48.356891960949696 | +157.710297943945932 |    37 | SA662DF8D4G5ECEDD3J        | -48.356891960876723 | +157.710297944286140
+12.895384930791593 | -152.753145952428980 |    37 | WJ56GG26HBEHCH2FJ6J        | +12.895384930892400 | -152.753145952447085
-30.724458221434176 | +173.766566713089901 |    37 | S7H6CH2HH64H64A3EHJ        | -30.724458220992432 | +173.766566713020438
+18.692752157912466 |  -28.891061354319447 |    37 | WD4EF2JE4DCJ6A832HE        | +18.692752159025250 |  -28.891061354224803
+68.562023893317757 |  -49.937537427139006 |    37 | ZC83B28H6DGG6HA237F        | +68.562023893435779 |  -49.937537426885683
+40.762962420022149 | -127.344570742227361 |    37 | WGE8C42FAHJJ3B6D5FE        | +40.762962420164193 | -127.344570742134238
+32.518515603069645 |   -3.081691058617423 |    37 | Z7E4D838267FJH5JC5A        | +32.518515603059868 |   -3.081691058323486
-12.431268855872375 |  -96.620694924253741 |    37 | R3A6DACFD3EGD6257CC        | -12.431268854539882 |  -96.620694924204145
+80.398484307649682 | -135.497033284589293 |    37 | XF65CDGGF687B43G782        | +80.398484307666834 | -135.497033284627832
-48.904535212659255 |  -44.131922479689933 |    37 | RG27JC2C33FA54B653G        | -48.904535213195288 |  -44.131922480009962
-60.841125865030222 | +156.716810713147368 |    37 | SAHDC474BBD7D6576C8        | -60.841125864912534 | +156.716810713842278
+67.686215489008617 |  -22.250599085230618 |    37 | Z5267FDEBBED4FDEH56        | +67.686215488708285 |  -22.250599085236900
 -1.253390582812500 | -157.647384905325907 |    37 | RD374JBJ2DH3DF7GAJ8        |  -1.253390582769697 | -157.647384906158550
+55.974431272121393 | +100.975513670204862 |    37 | Y5CEJA2B67F322AEC3B        | +55.974431272151257 | +100.975513670418877
-17.600377633165593 |   -8.248584799828848 |    37 | V7AF2G4HGG535DFG2B6        | -17.600377633712142 |   -8.248584800167009
+26.284322730605439 |  -12.391546747135777 |    37 | Z7CE7J77H5262AHD7D2        | +26.284322730918987 |  -12.391546747530811
-37.408820697620655 |  -72.905240495418582 |    37 | R2J35CG2323FF3C5HDD        | -37.408820698037616 |  -72.905240495310863
 +2.855519324508222 | +178.031171080746162 |    37 | YDDCBGBEBHHF7H43287        |  +2.855519324753278 | +178.031171081238426
 -1.661607214501416 | -159.912928819281717 |    37 | RDEF56BA864AGDJG7C7        |  -1.661607214826812 | -159.912928818957880
+72.356186588488328 |  -69.850477406945188 |    37 | W86EBGJ73F462J6HD64        | +72.356186588307338 |  -69.850477407599101
-75.898857542935943 | -153.977125897517794 |    37 | SBDCF225GD3C44852FD        | -75.898857542848262 | -153.977125896635698
-54.241382665436916 |  +48.296306529156823 |    37 | TC6C54B2HCDE37BD83G        | -54.241382665127666 |  +48.296306528791320
-21.773702882981119 | +150.228014804474356 |    37 | TJ8CJAA2A8552E5883E        | -21.773702883029046 | +150.228014803578844
+48.371047328564089 |  -64.498737765113844 |    37 | W5AC3DJHGG4H62J82D7        | +48.371047328787888 |  -64.498737764661200
+80.177463430765215 |  +59.939567387429520 |    37 | ZJ54CF6345GC8E7GG28        | +80.177463430789544 |  +59.939567387482384
-79.591192126634837 |  -13.288230289557788 |    37 | VH5JC43D5D82HJCJB58        | -79.591192126742754 |  -13.288230289908824
+67.676729108817625 |  -73.454274883218588 |    37 | W845D6H666DDGBJGCJD        | +67.676729108537458 |  -73.454274881951278
+70.405167262623024 |  +41.530735527585136 |    37 | ZG5CG2DJG4HDC4388CA        | +70.405167262375329 |  +41.530735527776415
+13.696795085074456 |  -48.302242823136339 |    37 | WB8AGGF48HF28E57F7B        | +13.696795085799186 |  -48.302242823119741
+75.362652090213572 |  -24.978178720046088 |    37 | ZBDBA78H7C87F37684J        | +75.362652090197329 |  -24.978178719902644
+22.164981620115299 |  +49.350732885577912 |    37 | YF446CG5DDBAACG83JE        | +22.164981619658885 |  +49.350732886668993
+23.650574320396387 |  -69.824599837956583 |    37 | WE68DHJD5E3G2D87BCD        | +23.650574320672284 |  -69.824599837447749
+60.158601375536080 |  +33.697274581650674 |    37 | ZAF738FHF8B458EJ834        | +60.158601375660325 |  +33.697274582373211
-18.399217294840923 |  -63.981230555447624 |    37 | RH4HG2EJHFDBBH885H7        | -18.399217294983913 |  -63.981230555218644
-63.716870350681660 |  +39.687297065509512 |    37 | V5JAD78DEAJC6BCH4GA        | -63.716870350528673 |  +39.687297064665472
+46.611831612458673 |  -27.912314067095252 |    37 | Z8866GFAA6C67G3F7EJ        | +46.611831612764234 |  -27.912314067216357
+68.556982434512406 | -134.807165900774351 |    37 | XG673GA83CHAA4F6FFF        | +68.556982434590964 | -134.807165901584085
 -1.997478105566316 |  +51.273290547203629 |    37 | TED3B2BAJJGJHJG2F76        |  -1.997478105527958 |  +51.273290547542274
+11.480147459934557 | +140.217951640865806 |    37 | YBA7CJHG3HF5J4862GD        | +11.480147459981035 | +140.217951641388936
+30.353540438217806 | +117.011927157626019 |    37 | YBD6J4AGDG6474AAD4J        | +30.353540439240380 | +117.011927157727769
+26.740221602407061 |  -56.072350020765569 |    37 | WBC35C66AFF578ED7JA        | +26.740221602626953 |  -56.072350021713646
-37.508869809218808 |  -54.013916551514896 |    37 | RGEBG5F42A7H36FCDFJ        | -37.508869808668621 |  -54.013916551630246
-15.144629015008363 | +117.650690461742329 |    37 | TH44GFCC45F8F54AAE4        | -15.144629015238074 | +117.650690462178318
+34.790717390004971 | +117.663251198416106 |    37 | YBD3GDH35D757E4F46C        | +34.790717390304003 | +117.663251198537182
+70.119830894817596 | +113.326977167862822 |    37 | Y867JDAJC6D2652F2EE        | +70.119830894817895 | +113.326977168180747
+76.245707658179043 | +161.950118239618689 |    37 | X3J43DHG6FACC58ECF2        | +76.245707658160569 | +161.950118240201846
-29.529651015994560 |  -38.769458658716587 |    37 | RFE7CH7GE3528EFBGCA        | -29.529651015817766 |  -38.769458658207441
+12.404060522813936 |  +68.596630669854278 |    37 | YH22D8F5DF7J5H7BB7E        | +12.404060522668622 |  +68.596630670508603
 -5.821266816302710 | +103.596850268663445 |    37 | THBCA457J4FDEGBBEE2        |  -5.821266817669639 | +103.596850268659182
+21.772531071312883 |  +34.513300431252077 |    37 | YFC6B4A45DCJGG3AE4D        | +21.772531071275633 |  +34.513300431281095
-58.486722185330045 | -118.326804937213353 |    37 | R5H67DFD54J3D5ECGJ7        | -58.486722185226121 | -118.326804937678389
-30.795453044165086 | +166.491001459820268 |    37 | S7FCGBE7D64H28FHGGA        | -30.795453044168354 | +166.491001460381085
-69.897705780400230 | +165.690445577827745 |    37 | S4AF2J7D638DGH7G4J5        | -69.897705780272148 | +165.690445576765342
 -3.775816600202319 |  -23.053948849861143 |    37 | RJ368BH6D8B3ABA8A5E        |  -3.775816599560412 |  -23.053948849701555
+57.212597226910191 | +119.331413283973973 |    37 | Y5FJ7F8EJBHD38256GE        | +57.212597226834241 | +119.331413283798611
-60.368812549773978 | +112.227983963051145 |    37 | T4372D8FC24E7F8FA2H        | -60.368812550113375 | +112.227983962657163
 +1.765358072085277 |  -63.674245858663269 |    37 | WEEFGJGAC6FD7A7H8HC        |  +1.765358072499746 |  -63.674245858273935
-64.591934440588531 |  +33.201985841846465 |    37 | V5F3EB47H5D3FDEJF82        | -64.591934440849911 |  +33.201985842897557
+46.236450137735204 | +138.842825627390596 |    37 | YC588346G872BJC64DE        | +46.236450137384935 | +138.842825628089486
+77.786451683009176 | -135.652132399652942 |    37 | XF23C6BHA6BACE5CFBD        | +77.786451682832606 | -135.652132399409311
-17.023921043491825 | -162.476474519110639 |    37 | RD53FA5F7E74HJGJDF4        | -17.023921043260415 | -162.476474519498879
+22.388920938086002 | +139.561059471971987 |    37 | YB44A2EF5478HEF82FJ        | +22.388920937275131 | +139.561059472180204
+30.886216382825779 |  -40.064711045852476 |    37 | WBH6G25EDJ7HHCHE86J        | +30.886216382566264 |  -40.064711046143202
+42.870516365502610 | +178.780659559838227 |    37 | X63E4F6B3EFBBF7F8JC        | +42.870516365809713 | +178.780659559706692
-82.282388794945533 | +118.100091719143109 |    37 | SJE326H6C84D5838FG6        | -82.282388794945234 | +118.100091718370095
-28.653874281100727 |  +88.943929343886168 |    37 | T33E472688JJJDCG48A        | -28.653874280965720 |  +88.943929343222408
-43.371140610303719 | -107.344654322071719 |    37 | R57DBFBFB268G2BBH48        | -43.371140610824462 | -107.344654323096620
+51.063539110274462 |  +96.259740711416100 |    37 | Y283AJA5B2JAHD25CDG        | +51.063539110389584 |  +96.259740711248014
+51.331121940699859 |  +92.642449184616737 |    37 | Y28F2C7H77JE684JE36        | +51.331121940419372 |  +92.642449184786528
-66.656454867261189 | +137.836229709987322 |    37 | SG6G36A2HA74DB4HGAC        | -66.656454867032693 | +137.836229710082989
-20.185137872766994 | -100.920775284705428 |    37 | R3G78352357H76E63CB        | -20.185137872366731 | -100.920775285048876
+11.144150292917388 |  -55.488687719688841 |    37 | WEC3GACGGHF683G8BDE        | +11.144150292379342 |  -55.488687719480367
+34.614851191476305 |  +70.062700312394782 |    37 | Y3DBH88AF6ECC658BF8        | +34.614851191698946 |  +70.062700312264496
+57.744939364965319 | +177.681080710900744 |    37 | X67GBBHJDEBFC8GH537        | +57.744939365177558 | +177.681080710608512
+49.408548190711031 | -129.042370016139586 |    37 | WG535284F3D5J86G5HC        | +49.408548190444094 | -129.042370016395580
+43.318964304544508 |  +24.083833818951177 |    37 | ZA7H3B62CFD3337EB25        | +43.318964304559721 |  +24.083833818876883
+10.420791942905154 |  -58.591567575052665 |    38 | WECHGFBG46A4ADE5AFJM       | +10.420791942756683 |  -58.591567575494992
-55.956973407103007 | -117.701301175048201 |    38 | R52JJ84H2F6G55E6HC7K       | -55.956973407282746 | -117.701301175402477
-72.967283184819436 | +109.925936981726920 |    38 | TA7B5886FEB724F3764P       | -72.967283184775681 | +109.925936981380801
+40.235610673181796 | +128.422298793495827 |    38 | YCHAE57GGA3E2HG3EG7M       | +40.235610673527056 | +128.422298793448135
+33.670327659542394 | -119.597038898877003 |    38 | WFJ563J67ADG27A37G7P       | +33.670327659367260 | -119.597038898573373
+38.917878397796173 |  +20.826695352997689 |    38 | ZA788A36DG44BG4B77JM       | +38.917878397772633 |  +20.826695352589013
-64.543489074235112 | +145.844045857915830 |    38 | S4B2HHEB2HFEEFJ5GA7K       | -64.543489074320817 | +145.844045858248137
+66.356132907222559 |  +46.031113680368037 |    38 | ZG63J754JEHHGBEFBG6P       | +66.356132907133542 |  +46.031113680874114
-13.253967739218879 |  -94.347322844049160 |    38 | R3A8ADF4G5F62H3CE24N       | -13.253967739252053 |  -94.347322843605070
-66.369718865943270 | +110.159819610111924 |    38 | TA2BBBFC67H35463G8AN       | -66.369718865977219 | +110.159819610489649
+76.983874322812113 | -174.945372435639456 |    38 | X3E7HGF7HBBGGJF7A2BK       | +76.983874322829593 | -174.945372435904574
 -3.404044160180845 | -141.827116464696331 |    38 | RDJ58G88EHFFFD376E6K       |  -3.404044160140566 | -141.827116464846767
-13.435755344865285 |  +29.020606039560533 |    38 | TD484CH56HCJCDD7A36K       | -13.435755344937116 |  +29.020606039557606
-11.693775828345622 | -173.799546091503032 |    38 | S787BCG4463G65G4FAEP       | -11.693775828669450 | -173.799546090958756
+80.462630157492185 | +153.289533741028492 |    38 | XE582635G24G3H7D3AJP       | +80.462630157504279 | +153.289533741262858
+44.923832513716945 |  -35.754876411891843 |    38 | WCCFGFJH23FG3EJ4A2GK       | +44.923832513866600 |  -35.754876411810983
+31.253544977199923 |  +75.516615525345372 |    38 | Y3BGAH56JBACDAJHBC7K       | +31.253544977392320 |  +75.516615525120869
-26.347585498810957 | -165.712854974673746 |    38 | S7CB3D4D2CH455C2F44M       | -26.347585498554430 | -165.712854974699439
+20.173933196528068 | +161.310148298920865 |    38 | YD8H43GGAGH5J4F6HBDM       | +20.173933196217583 | +161.310148299235152
+40.868772990948756 |  -97.924540093086449 |    38 | W2FGAG58BB34DFGG3E3M       | +40.868772990920675 |  -97.924540093517862
 +9.205066738508947 |  -39.522696797106789 |    38 | WDJ77FGD2G3J2J54FA4K       |  +9.205066738509945 |  -39.522696796775563
 +7.669560416758856 |  +80.661416563479577 |    38 | YHBFFC535DBEB4F23CEK       |  +7.669560416380349 |  +80.661416563525563
 -2.190804835996673 | +148.433854034117417 |    38 | TJEBFA55G47A73BBB66P       |  -2.190804835848991 | +148.433854034446995
+31.686417704378087 |  -53.165217079758975 |    38 | WBBC6J24C53882DB52CP       | +31.686417704165983 |  -53.165217079586000
+18.527768820732575 |  -16.064380099677180 |    38 | WD5HCHH5BGDBGC725C5K       | +18.527768820666612 |  -16.064380100142444
+48.166078533268120 | -177.318152053145411 |    38 | X65C28EDDEG5EGD342BP       | +48.166078533174193 | -177.318152053267113
+14.112739508762360 | -171.543095583050558 |    38 | WJGG72865JG6HH37A2GM       | +14.112739509087747 | -171.543095582455862
+79.058972840227511 |   +2.711714948116196 |    38 | Z35B3CJG8CGE2GD7B22M       | +79.058972840255478 |   +2.711714948527515
-36.483682333226099 | -140.148174912037859 |    38 | RCEHD4CH4HEG88C43BEP       | -36.483682333515411 | -140.148174912246759
-26.109984962792296 |  +48.268519985185009 |    38 | TB2BH43J27A63FJ4D4BN       | -26.109984962783901 |  +48.268519984776503
+77.995790085374153 | -146.015878131783950 |    38 | XFG3HEBDFF248F7GCD2K       | +77.995790085431253 | -146.015878131729551
-47.792032942245108 |  -80.300399477564753 |    38 | R2G828CC3JJF2FCFE3HN       | -47.792032942148374 |  -80.300399477782776
+43.873365111875458 | -151.569572310943386 |    38 | WGGJJ2G4FECB33DGH35K       | +43.873365111637014 | -151.569572310982039
+65.049887804154650 | -101.164681077993365 |    38 | WAB35D3HCEF27GAFBEDK       | +65.049887804236960 | -101.164681077789282
+35.960360852704000 |  +93.798635226007889 |    38 | Y3HEE8A3G2BD4HD2AJJM       | +35.960360852918775 |  +93.798635226121405
+64.833224037891597 | -105.285989166032223 |    38 | WABD6B685HD4E3AGCJ8P       | +64.833224037751052 | -105.285989166077343
+36.824633067067339 |  -52.892648988408197 |    38 | WCHHGF4HEA732BBCE65K       | +36.824633067284104 |  -52.892648988490691
-18.425356987565422 |   +2.992340457681877 |    38 | V78F6B32D655HCJ3528K       | -18.425356988174240 |   +2.992340457712999
-60.832326189215564 |  -50.859169695844429 |    38 | R4D36GGJECACDBFH484M       | -60.832326189135429 |  -50.859169696195750
+72.652069052190654 | -114.973657842337659 |    38 | WA7HJ76C5A26D83EGHFM       | +72.652069052306885 | -114.973657842201646
-30.485915920186876 | +110.620203014981030 |    38 | TH7CJ85FEH5H5DJACECM       | -30.485915919825082 | +110.620203014987055
-41.237240463203953 | -120.675447752014975 |    38 | RCFC553283J6F6H45DGP       | -41.237240463193615 | -120.675447751636966
-51.044962947112737 | +174.843509319190218 |    38 | S6838BBFD2FC3G3F7EBP       | -51.044962947073024 | +174.843509319107397
-14.298601051900278 |  -37.451761465514181 |    38 | RF88ECHC2CH8CAHJB6GK       | -14.298601051849907 |  -37.451761465345044
+42.391242039886421 | -157.413716376244622 |    38 | XA732E3787CD4FE7E75K       | +42.391242039776529 | -157.413716375740478
-54.504743221348662 |  +79.156836566548577 |    38 | T5C2E7BF2863HD5A45EP       | -54.504743221422146 |  +79.156836566908169
-29.745801064650266 |  +72.604191809576832 |    38 | T3J7FF3GD528GEEEJ78M       | -29.745801064397103 |  +72.604191809805343
-78.696983600122380 |  +32.529462750493678 |    38 | VBC84G5CEA6H6BGAECDM       | -78.696983600052164 |  +32.529462750972016
 +7.297668341958371 | -127.851704881643698 |    38 | WHFBJJECJ58J547JBBGM       |  +7.297668342400746 | -127.851704881468322
-62.883764068790313 | +154.135511389309784 |    38 | S4EG5F56B37JAJGEGBAM       | -62.883764068692898 | +154.135511389322346
 +0.827468244211360 | -162.035809460866858 |    38 | WJHE465GHHC6HD54858M       |  +0.827468244067303 | -162.035809460357996
-57.965079198039604 |  +62.119015417248676 |    38 | T5H64A474DH378688EEK       | -57.965079198052912 |  +62.119015417556511
 -3.832354409653036 |  +35.158603076199483 |    38 | TDF82633FA4HJ5FFJE4M       |  -3.832354409809872 |  +35.158603076561121
 -6.881895001172069 | +153.185390109048228 |    38 | TJEA756CF7D5C4BJ73JK       |  -6.881895000705689 | +153.185390108992578
+53.644867841313925 | +172.852019630227801 |    38 | X6AA3BDAA32225DJG43K       | +53.644867841144169 | +172.852019629790448
+72.444843295974891 |  +82.331243520566829 |    38 | Y6CJB7DADD5C22J8F42P       | +72.444843296016387 |  +82.331243520675343
-73.803352276712261 | +179.676639596510370 |    38 | S235D8J53C7B45333C6N       | -73.803352276524592 | +179.676639596509631
 -4.400678383547842 | -158.041067170883963 |    38 | RD3ABFHCF763G575A2DP       |  -4.400678383053678 | -158.041067170925089
+81.052856788165542 |  +25.335618343719574 |    38 | ZH2F77EEJH85HFE6G4BN       | +81.052856788129219 |  +25.335618343888200
 -6.761667592894398 | -172.875804900097222 |    38 | RDDA7HAD2CGJGA5CE7AK       |  -6.761667592858342 | -172.875804900104413
-11.809146278197403 | -114.022531012277085 |    38 | RE2E78E8EGDH2CJCB62N       | -11.809146278545946 | -114.022531011796673
+36.112331111899778 | -177.167915091512754 |    38 | X7HB7647FA6EH4G4346K       | +36.112331112056069 | -177.167915091267787
 +5.448736809541316 | -164.262161388564692 |    38 | WJHA3J35272DBH237J2K       |  +5.448736809741854 | -164.262161388178356
+35.432964858461943 | +163.087017411360023 |    38 | X7D366FFJGJ8DC5C357P       | +35.432964858407765 | +163.087017411671695
-75.322381763097667 | -142.889701979937399 |    38 | SBEEBF42A2G5A7EAEJAN       | -75.322381763148627 | -142.889701980093378
 +2.571825635303369 | +173.686357588025942 |    38 | YDD2F7H54CA5HD36222M       |  +2.571825635445483 | +173.686357587575912
-14.603875648079637 |  +41.606263639535626 |    38 | TBA5JBJDJ7JJF5H3AC8K       | -14.603875648085527 |  +41.606263639259851
+43.155767049154917 | +154.051232117914196 |    38 | X87DG2J67DFJJAD3C3EM       | +43.155767049171558 | +154.051232117781183
-53.271227808058228 | +148.113365515388466 |    38 | SAG8EBDEA2C53F2EAJJN       | -53.271227808270730 | +148.113365515237092
+20.851771130370707 | +110.018489816639260 |    38 | YEAB3DD2867GD32AJEEK       | +20.851771130715331 | +110.018489816720830
-33.720079863579592 |   +0.036345466563915 |    38 | V73623AJ5GAB5EEAJ83N       | -33.720079863783035 |   +0.036345466432977
-48.002788181611301 | +127.657488080446456 |    38 | TG548HC8GDAG3BFJFGGK       | -48.002788181779451 | +127.657488080731127
-48.725219164957394 |  +17.397640287841170 |    38 | V8A2EB8JACHA8A2BF77P       | -48.725219165197451 |  +17.397640287599643
-13.538976313361971 | -162.147775246012259 |    38 | RD58453FACBB625JB56P       | -13.538976313413754 | -162.147775245757657
-14.489919085759524 | +102.383070957381506 |    38 | THCAEH3F43HH345D8J5N       | -14.489919086102269 | +102.383070957221207
 +4.771982588561130 |  -70.273119362817170 |    38 | WEHC77CAEAH4H2GDA6DK       |  +4.771982588375612 |  -70.273119363264414
 -9.003249606501015 |  +98.735615918392853 |    38 | THBFA7C8D7HFJ7J8CA3P       |  -9.003249606177564 |  +98.735615918485564
+27.734424311745144 | -140.074833159301932 |    38 | WF2DB4CDDEC8JB7B6EEK       | +27.734424311478445 | -140.074833159305854
 +5.153651390508031 | -108.469713962657849 |    38 | WHEAH5JG8525EJ7A48CM       |  +5.153651389903265 | -108.469713962695096
+78.906063841925487 |  +85.905134288943430 |    38 | Y74475G5G57BJD4FJF6N       | +78.906063841982146 |  +85.905134288550471
-69.107593869040329 |  -90.637466693036387 |    38 | R6ADBH527A53ACEC3F2P       | -69.107593869031334 |  -90.637466692787712
-69.581801405045141 |  -46.765311242838237 |    38 | VG4J563HAG6GG3DJG5DN       | -69.581801405170594 |  -46.765311243289034
+53.221946179211869 | -155.968002596008574 |    38 | XA2A385JEGHAD72462BK       | +53.221946179088107 | -155.968002595764119
-55.194278361265667 |  -83.719712274389252 |    38 | R2A7G3G44EAFGF4J745P       | -55.194278361088863 |  -83.719712274396443
+20.465172701876966 | +170.886041229021032 |    38 | X75FC6543B45H4J3C6AN       | +20.465172702075410 | +170.886041229314287
+53.229782431339544 | -107.666453913825990 |    38 | W444FA662FJ8JD3D62AM       | +53.229782431150646 | -107.666453913407167
+34.646688958472055 |  +20.299590805696425 |    38 | Z7JFB57AB53CC776433P       | +34.646688958803288 |  +20.299590805734624
 -1.380857254161086 | +147.018890521558944 |    38 | TJB7C6J234G44GAH44JM       |  -1.380857253958512 | +147.018890521576395
+14.535672881328637 | -130.604517074531202 |    38 | WFA5EF27A54HBFBC6E2N       | +14.535672881360433 | -130.604517074607429
-55.258505469903639 | +151.910428998788348 |    38 | SA4722G8C3JA6FH6F4BN       | -55.258505469792105 | +151.910428998307907
-69.238815938800897 | -130.350920249743325 |    38 | SC8HE57BE5FGDBDC5DGM       | -69.238815938684439 | -130.350920249184128
+25.253790817267017 |  -99.238531895843465 |    38 | W3CGCE5B4AHEE4AFJ65M       | +25.253790816689037 |  -99.238531895825872
+53.785124479540997 |  -30.237667966311761 |    38 | Z85AG32EAFBBC7B4EC7K       | +53.785124479342166 |  -30.237667966866866
 -2.902885197034905 | -133.690263236307516 |    38 | RB787FJGFH2F7GG6567P       |  -2.902885197246313 | -133.690263236130704
